SMILES,active_label
C[C@H](NC(=O)[C@@H](O)C1=CC(F)=CC(F)=C1)C(=O)N[C@H]1C2=CC=CC=C2C2=CC=CC=C2N(C)C1=O,0
C[C@H]([NH2+]CC1=CC=C(OCC2=CC(F)=CC=C2)C=C1)C(N)=O,0
CN1C[C@H](F)C[C@H]1C1=NC(C(=O)NCC2=CC=C(F)C=C2)=C(O)C(=O)N1C,0
CCOC1=CC=C(C=C1)N1C(=O)C2=CC=CN=C2N=C1[C@@H](C)N(CC1=CC=CN=C1)C(=O)CC1=CC=C(OC(F)(F)F)C=C1,0
C[C@H](CO)NC1=C2SC(NC3CC3)=NC2=NC(SCC2=CC=CC(F)=C2F)=N1,0
CS(=O)(=O)N(C[C@H](N1CCOCC1)C(=O)NO)C1=CC=C(OC2=CC=C(C=C2)C(F)(F)F)C=C1,1
FC1=CC=CC=C1C1=NC2=C(Br)C=NN2C(NCOC2=CC=CN=C2)=C1,0
CC1=CC(CC(O)=O)=C(NC2=C(F)C=CC=C2Cl)C=C1,0
CN1CC(N2N=C(C(=O)NCC3=CC=C(F)C=C3)C(O)=C2C1=O)C1=CC=CC=C1,1
C[C@@H](NC(=O)[C@@](C)(O)C(F)(F)F)C1=NC=C(C=C1F)C1=CC(Cl)=CC(F)=C1C1=NOC(C)=N1,0
C[C@H](CO)NC1=C2C=C(C#N)C(=O)NC2=NC(SCC2=CC=CC(F)=C2F)=N1,0
NC(=N)NOCCNC(=O)CC1=C(Cl)C=CC(NCC(F)(F)C2=CC=CC=C2)=C1F,0
CN1CCN(CC1)C(=O)C1=CC(F)=CC=C1CN=C(O)C1=C(O)C(=O)N(C)C(=N1)C(C)(C)C,1
C[C@H](CO)NC1=C2SC(=O)NC2=NC(SCC2=CC=CC(Cl)=C2F)=N1,0
NC(=N)NOCCNC(=O)CC1=C(F)C(NCC(F)(F)C2=CC=CC=C2)=CC=C1C#N,0
CN(C)CC1=NC=CN1C1=CC=C(N2CCC(NS(=O)(=O)CCC3=CC=C(Cl)S3)C2=O)C(F)=C1,0
FC1=CC=C(C=C1F)C(=O)NC1=CC=C(Cl)N=C1,0
CC(=O)N1C2CCCC1C=C(CN1CCC(CC1)NC(=O)NC1=CC(F)=CC(=C1)C(F)(F)F)C2,0
COC[C@H]1CCCN1C(=O)C1=CC(C)=CC(=C1)C(=O)N[C@@H](CC1=CC(F)=CC(F)=C1)[C@H](O)[C@H]1C[C@H](CN1)OC1=CC=CC=C1,0
NC(=N)NOCCNC(=O)CC1=C(F)C(NCC(F)(F)C2=CC=C(F)C(F)=C2)=CC=C1C#N,0
CN(C)C(=O)C(=O)N(C)[C@H]1CCCCN2C(=O)C(O)=C(N=C12)C(=O)NCC1=CC=C(F)C=C1,0
C[C@@H](C1=NC(=CS1)C1=CC=C(C=C1)C#N)[C@](O)(CN1C=NC=N1)C1=C(F)C=CC(F)=C1,0
CC1=CC=C(C=C1)N1C=C(C([O-])=O)C(=O)C2=C1C=C(N1CC[NH2+]CC1)C(F)=C2,1
CCN=C(O)C1=CC(F)=CC=C1CN=C(O)C1=C(O)C(=O)N(C)C(=N1)C(C)(C)C,0
CN=C(O)C1=CC(F)=CC=C1CN=C(O)C1=C(O)C(=O)N(C)C(=N1)C(C)(C)C,0
CN(C)C(=O)C1=CC(F)=CC=C1CN=C(O)C1=C(O)C(=O)N(C)C(=N1)C(C)(C)C,0
CN(C)C(=O)C(=O)N(C)[C@H]1CCCN2C(=O)C(O)=C(N=C12)C(=O)NCC1=CC=C(F)C=C1,1
CN(CC1=CC=CC=C1)C(=O)[C@@H](N=C(O)C1=CC2=CC(NC(=O)C3=CC=CC=C3C3=CC=C(C=C3)C(F)(F)F)=CC=C2N1C)C1=CC=CC=C1,0
OC(=O)C[C@H](NC(=O)CN1C(=O)C(NCC2=CC=C3CCCNC3=N2)=CC=C1C1CC1)C1=CC=CC(F)=C1,0
OC1=C2N=CC=CC2=C(N=C1C(=O)NCC1=CC=C(F)C=C1)N1CCCCS1(=O)=O,0
COC1=C(OCCC[NH+]2CCOCC2)C=C2C(NC3=CC(Cl)=C(F)C=C3)=NC=NC2=C1,0
CCOC(=O)NC1=CC=C(NCC2=CC=C(F)C=C2)N=C1N,0
C[C@H](NC(=O)CC1=CC(F)=CC(F)=C1)C(=O)NC1C2=CC=CC=C2C2=CC=CC=C2N(C)C1=O,0
CN(C)C(=O)C(=O)N(C)C1=C2C=CC=NC2=C(O)C(=N1)C(=O)NCC1=CC=C(F)C=C1,0
C[C@H](CO)NC1=C2SC(NS(C)(=O)=O)=NC2=NC(SCC2=CC=CC(F)=C2F)=N1,0
OCC(CO)NC1=C2SC(NC3CC3)=NC2=NC(SCC2=CC=CC(F)=C2F)=N1,0
CCOC1=CC=C(C=C1)N1C(=O)C2=CC=CC=C2N=C1[C@@H](C)N(CC1=CC=CN=C1)C(=O)CC1=CC=C(C=C1)C(F)(F)F,0
CNS(=O)(=O)C1=CC(F)=CC=C1CNC(=O)C1=NC(N2CCCCS2(=O)=O)=C2C=CC=NC2=C1O,0
CC(C)N(C)CC1=NC=CN1C1=CC=C(N2CCC(NS(=O)(=O)\C=C\C3=CC=C(Cl)S3)C2=O)C(F)=C1,0
CN1CCN(CC1)C1=C2C=CC=NC2=C(O)C(=N1)C(=O)NCC1=CC=C(F)C=C1,0
CCCC1(CCC2=CC=CC=C2)CC(=O)C(C(CC)C2=CC=CC(NS(=O)(=O)C3=NC=C(C=C3)C(F)(F)F)=C2)=C([O-])O1,0
[O-]C(=O)C1=CC=CN=C1NC1=CC=CC(=C1)C(F)(F)F,0
CC(=O)N1C2CCCC1C=C(CN1[C@H]3CC[C@@H]1C[C@H](C3)NC1=CC=C3C=C(OC(F)(F)F)C=CC3=N1)C2,0
C[C@H](CO)NC1=C2SC(O)=NC2=NC(SCC2=CC=CC(F)=C2F)=N1,0
FC1=CC2=C(OC3=CC=C(NC4=C5SC(=CC5=NC=N4)C#C[C@@H]4C[C@H](CN4)OC(=O)N4CCOCC4)C=C3Cl)C=CN=C2C=C1,0
C[C@H](NC1=NC=C(Cl)C(NC2=NNC(=C2)C2CC2)=N1)C1=CC=C(F)C=N1,0
FC1=CC(COC2=CC=C(NC3=C4SC(=CC4=NC=N3)C#C[C@@H]3C[C@H](CN3)OC(=O)N3CCOCC3)C=C2Cl)=CC=C1,0
OC[C@H](NC1=NC=C(Cl)C(NC2=NNC(=C2)C2CC2)=N1)C1=CC=C(F)C=C1,0
FC1=CC=CC(F)=C1C(=O)NC1=CNN=C1C(=O)NC1CCNCC1,0
CC(=O)NCCOC(=O)C(OC1=CC(=CC=C1)C(F)(F)F)C1=CC=C(Cl)C=C1,0
C[C@H](NC1=NC=C(F)C(NC2=NNC(=C2)C2CC2)=N1)C1=CC=C(F)C=N1,0
FC1=C(Cl)C(OCCCC2=CC=C(C=C2)C2=C([C@H]3CNC[C@@H](C2)N3)C(=O)N(CC2=CC=CC(Cl)=C2Cl)C2CC2)=C(F)C=C1,0
CN=C(O)C1=CC=C(NC2=NC=CC(=N2)C2=CN=C(C)N2C(C)C)C=C1F,0
O[C@H](CS(=O)(=O)C1=CC=CC(=C1)C(F)(F)F)[C@@H](O)C(=O)N[C@@H]1CCCC2=CC(CN3CCCCC3)=CC=C12,1
CC(C)OC1=CC(NC2=NC(N[C@@H](C)C3=CC=C(F)C=N3)=NC(OC(CO)CO)=C2Cl)=NN1,0
CN[C@H]1CCN(C1)C(=O)C1=CC=C(NC2=NC=C(F)C(=N2)C2=CN=C(C)N2C(C)C)C=C1,1
FC(F)(F)C1=CC(=CC=C1)C(=O)NC1=CC=C(Cl)C(=C1)C(=O)NC1=CC=CN=C1,0
CC(C)OC1=CC(NC2=NC(N[C@@H](C)C3=CC=C(F)C=C3)=NC(NC(CO)CO)=C2Cl)=NN1,0
CC(C)C1=NOC(=N1)C1CCN(CC1)C1=NC=NC(NC2=CC=C(C=C2F)S(C)(=O)=O)=C1[N+]([O-])=O,0
CC1=C2N=C(NC2=CC(=C1)C1CCN(CCCF)CC1)C1=C(NCCN2C=C(Cl)C=N2)C=CNC1=O,0
CC1=NC=C(NC(=O)C2=CC(NC(=O)C3=CC(F)=CC(=C3)C(F)(F)F)=CC=C2Cl)S1,0
FC1=CC=CC(F)=C1NC(=O)NC1=CNN=C1C1=NC2=CC(CN3CCOCC3)=CC=C2N1,0
CCOC1=C(C(=O)NC2=CC=C(OC3=CC=NC(N)=C3Cl)C(F)=C2)C(=O)N(C=C1)C1=CC=C(F)C=C1,0
CC(C)N1C(C)=NC=C1C1=NC(NC2=CC=C(C(=O)NCCN(C)C)C(F)=C2)=NC=C1F,1
CC1=NC=C(NC(=O)C2=CC(NC(=O)C3=CC=CC(=C3)C(F)(F)F)=CC=C2C)S1,0
FC(F)(F)C1=CC(=CC=C1)C(=O)NC1=CC=C(Cl)C(=C1)C(=O)NC1=CN=CS1,0
CC1=NC=C(NC(=O)C2=CC(NC(=O)C3=CC=CC(=C3)C(F)(F)F)=CC=C2Cl)S1,0
NC1=C(C=NN1C1=CC=C(F)C=C1)C(=O)NCC(O)(CN(CCF)C(=O)C1=C(F)C=CC=C1F)C(F)(F)F,0
CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)N1CCN(CC1)C1=CC=C(C=N1)C(F)(F)F)C(=O)C2,0
OC[C@@H](NS(=O)(=O)C1=CC=C(Cl)S1)C(C(F)(F)F)C(F)(F)F,0
CCN(CC(O)(CNC(=O)C1=C(N)N(N=C1)C1=CC=C(F)C=C1)C(F)(F)F)C(=O)C1=C(F)C=CC=C1F,0
NC1=C(C=NN1C1=CC=C(F)C=C1)C(=O)NCC(O)(CN(CCO)C(=O)C1=C(Cl)C=CC=C1Cl)C(F)(F)F,0
CC(C)(C(=O)NC1=CC=C(Cl)C(=C1)C(F)(F)F)S(=O)(=O)C1=CC=C(Cl)C=C1,0
CN(C\C=C/CN)C[C@H]1O[C@H]([C@H](F)[C@@H]1O)N1C=NC2=C(N)N=CN=C12,1
CNC(=O)C1=CC(OC2=CC=C3N(C)C(NC4=CC=C(C=C4)C(F)(F)F)=NC3=C2)=CC=N1,0
COC1=CC=C(N(C(C(=O)NC2CCCC2)C2=CC=CC=C2F)C(=O)C2=CC=CC=C2)C(OC)=C1,0
COC1=CC(NC2=NC=C(F)C(NC3=NC4=C(OC(C)(C)C(=O)N4)C=C3)=N2)=CC(OC)=C1OC,0
FC(F)(F)C1=CC=C(C=C1)N1C=CC(CN2CCC(CC2)NC(=O)COC2=CC=CC(Cl)=C2)=C1,0
FC1(F)CCN(C1)C(=O)[C@@H]1C[C@@H](CN1)N1CCN(CC1)C1=NC=CC=N1,1
CC(C)C1=CC(=NC(N)=N1)C1=C2C=CC=CC2=C(F)C=C1,0
CC1=NC=C(NC(=O)C2=CC(NC(=O)C3=CC(F)=CC(Cl)=C3)=CC=C2Cl)S1,0
[18F]CCCOC1=CC=C2CN(CCC2=C1)[C@H]1CC[C@H](CC1)C1=CNC2=CC=C(C=C12)C#N,1
CN1CC(CC1=O)C1=C2C=CC=NC2=C(O)C(=N1)C(=O)NCC1=CC=C(F)C=C1S(C)(=O)=O,0
CC1=CC=C(NC(=O)C2=CC=C(Cl)C(=C2)C(F)(F)F)C=C1C(=O)NC1=CC=CN=C1,0
CC1=CC=C(NC(=O)C2=CC=CC(=C2)C(F)(F)F)C=C1C(=O)NC1=CN=C(N)C(Cl)=C1,0
CN1CC(CC1=O)C1=C2C=CC=NC2=C(O)C(=N1)C(=O)NCC1=CC=C(F)C=C1,0
CN(C)C(=O)CN1CC(CC1=O)C1=C2C=CC=NC2=C(O)C(=N1)C(=O)NCC1=CC=C(F)C=C1,0
COC1=C(OC)C=C2C(=C1)N=CC(C(N)=O)=C2NC1=CC=C(C)C=C1F,0
COC1=C(OC)C=C2C(=C1)N=CC(C(N)=O)=C2NC1=C(F)C=C(F)C=C1,0
CCOC1=C(C=C2C(NC3=CC(F)=CC=C3F)=C(C=NC2=C1)C(N)=O)N1CCN(C)CC1,0
COC1=CC=C(OC)C(CN(C(=O)C[18F])C2=CC=CC=C2OC2=CC=CC=C2)=C1,0
COC1=C(OCCN(C)CCO)C=C2N=CC(C(N)=O)=C(NC3=CC=C(F)C(Cl)=C3)C2=C1,1
CCOC1=C(C=C2C(NC3=CC=C(F)C=C3F)=C(C=NC2=C1)C(N)=O)N1CCCN(CC1)C1CC1,0
COC1=C(OC)C=C2C(=C1)N=CC(C(N)=O)=C2NC1=CC(C)=CC=C1F,0
CN1CCN(CC1)C1=C(F)C=C2N=CC(C(N)=O)=C(NC3=CC=C(F)C=C3F)C2=C1,1
CCOC1=C(C=C2C(NC3=CC=C(F)C=C3F)=C(C=NC2=C1)C(N)=O)N1CCN(CC1)C(C)C,0
CCOC1=C(C=C2C(NC3=CC=CC(Cl)=C3F)=C(C=NC2=C1)C(N)=O)N1CCN(C)CC1,0
COCCOC1=C(C=C2C(NC3=CC=C(F)C=C3F)=C(C=NC2=C1)C(N)=O)N1CCN(C)CC1,1
CC1=CC=CC=C1NC1=NC2=CC=C(CC(=O)N3C[C@@H](F)C[C@H]3CO[C@H]3CC[C@@H](CC3)C(O)=O)C=C2O1,0
CCOC1=C(C=C2C(NC3=CC=C(F)C=C3F)=C(C=NC2=C1)C(N)=O)N1CCN(CC)CC1,0
COC1=C(NCCN(C)C)C=C2C(=C1)N=CC(C(N)=O)=C2NC1=CC=C(F)C=C1F,1
COC1=C(NCCN2CCOCC2)C=C2C(NC3=CC=C(F)C=C3F)=C(C=NC2=C1)C(N)=O,0
CN1CCN(CC1)C1=C(F)C=C2N=CC(C(N)=O)=C(NC3=CC=CC(Cl)=C3Cl)C2=C1,0
OC(=NCC1=CC=C(F)C=C1)C1=C(O)C(=O)N(CC2=CC=CC=N2)C1,0
CCOC1=C(C=C2C(NC3=CC=C(F)C=C3F)=C(C=NC2=C1)C(N)=O)N1CCCN(C)CC1,1
CCOC1=C(C=C2C(NC3=CC=C(F)C=C3F)=C(C=NC2=C1)C(N)=O)N1CCOCC1,0
CC(C)(F)C[C@H](N[C@@H](C1=CC=C(C=C1)C1=CC=C(C=C1)S(C)(=O)=O)C(F)(F)F)C(=O)NC1(CC1)C#N,0
COCCOC1=C(C=C2C(NC3=CC=C(C)C=C3F)=C(C=NC2=C1)C(N)=O)N1CCN(C)CC1,0
CCOC1=C(C=C2C(NC3=CC=C(F)C=C3F)=C(C=NC2=C1)C(N)=O)N1CCN(CC1)C1CC1,0
COCCOC1=C(C=C2C(NC3=CC(C)=CC=C3F)=C(C=NC2=C1)C(N)=O)N1CCN(C)CC1,0
CN(C)CC(=O)N1CCN2C3=CC(=CC=C3C(C3CCCCC3)=C2C2=C(C1)C=C(F)C=C2)C(O)=O,0
CC(C)OC1=C(C=C2C(NC3=CC=CC(Cl)=C3F)=C(C=NC2=C1)C(N)=O)N1CCN(C)CC1,0
COC1=C(C=C2C(=C1)N=CC(C(N)=O)=C2NC1=CC=C(F)C=C1F)N1CCN(C)CC1,1
CCOC1=C(C=C2C(NC3=CC=C(C)C=C3F)=C(C=NC2=C1)C(N)=O)N1CCN(C)CC1,0
COCCOC1=C(C=C2C(NC3=CC=CC(Cl)=C3F)=C(C=NC2=C1)C(N)=O)N1CCN(C)CC1,1
CCOC1=C(C=C2C(NC3=CC=C(F)C(Cl)=C3)=C(C=NC2=C1)C(N)=O)N1CCN(C)CC1,0
CC(C)OC1=C(C=C2C(=C1)N=CC(C(N)=O)=C2NC1=CC=C(F)C=C1F)N1CCN(C)CC1,0
COC1=CC(NC2=NC=C3CN=C(C4=CC(Cl)=CC=C4C3=N2)C2=C(F)C=CC=C2OC)=CC=C1C(O)=O,0
FC(F)(F)C1=CC=C(C=C1)N1C=CC(CN2CC(C2)NC(=O)COC2=CC=CC(Cl)=C2)=C1,0
CC1(C)C[C@@H](CN2CCC(F)(CNC(=O)C3=CC(Cl)=CC(Cl)=C3)CC2)CCO1,0
C[C@H]1CN(CC2=CC=C(CC(=O)N3CCC(CC3)NC3=CC=CC(F)=C3)C=C2)CCN1,1
OC(=O)C1CCN(CC1)C1=NC=C(C=C1Cl)C(=O)NC1=NC(=CS1)C1=CC=CC(=C1F)C(F)(F)F,0
OC(CNCC(O)C1CCC2=C(O1)C=CC(F)=C2)C1CCC2=C(O1)C=CC(F)=C2,0
CC1=C(SC=N1)C(=O)N(CC1=CC(=O)NC2=C(F)C=CC=C12)C1=CC=CC(Cl)=C1,0
FC1=CC(=CC=C1C1=CC=C(N=C1)[C@]1(C#N)[C@H]2CNC[C@@H]12)N1C[C@H](CN2C=CN=N2)OC1=O,1
NC1=NC2=C(CCCC3=CC=C(F)C=C23)C(=N1)N1CCNCC1,1
COC1=CC=C2N=CN(C3=CC(O[C@H](C)C4=CC=CC=C4C(F)(F)F)=C(S3)C(N)=O)C2=C1,0
FC(F)(F)C1=CC=C(C=C1S(=O)(=O)NC1CCNCC1)S(=O)(=O)C1=CC=CC=C1,0
CCC(=O)N1CCN(CC1)C(=O)C1=CC(CC2=NNC(=O)C3=CC=CC=C23)=CC=C1F,1
CC(C)(C)CCN1CC[C@H](CNC(=O)C2=CC(Cl)=CC(Cl)=C2)[C@H](F)C1,0
CS(=O)(=O)C1=CC=C(C=C1)[C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl,1
CC(C)[C@H](NC(=O)CCN(C)C)C1=CC=CC(F)=C1N1CCN(CC1)C(=O)[C@H](C)CC1=CC=C(Cl)C=C1,0
COC1=CC=CC(F)=C1C(=O)NC1=CNN=C1C(=O)NC1CCNCC1,1
CC1=CC(CN2C(=O)C(=C(O)C3=CC(F)=CC=C23)C2=CS(=O)(=O)C3=CC(NS(C)(=O)=O)=CC=C3N2)=CC=C1F,0
FC1=CC(SC2=CC=C(NC3=C4SC(=CC4=NC=N3)C#C[C@@H]3C[C@H](CN3)OC(=O)N3CCOCC3)C=C2Cl)=CC=C1,0
C[C@H](NC1=NC=C(Br)C(NC2=NNC(=C2)C2CC2)=N1)C1=CC=C(F)C=C1,0
FC1=CC=C(C=C1)C1=C2C=CC=C(C2=NN1CC1=CC=C(F)C=C1Cl)C(F)(F)F,0
FC1=CC(CN2N=CC3=CC(NC4=C5SC(=CC5=NC=N4)C#C[C@@H]4C[C@H](CN4)OC(=O)N4CCOCC4)=CC=C23)=CC=C1,0
CC(C)N1C(C)=NC=C1C1=NC(NC2=CC=C(C(=O)NC3CCN(C)CC3)C(F)=C2)=NC=C1F,1
CNC(=O)[C@H](N1CCC2=CC(OC)=C(OC)C=C2[C@@H]1CCC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1,0
CC(C)OC1=CC(NC2=NC(N[C@@H](C)C3=NC=C(F)C=N3)=NC=C2Cl)=NN1,0
FC1=CC=C(C=C1)C1=CN=C(N1)C1CCN(CC2=CN(C=C2)C2=CC=C(C=C2)C(F)(F)F)CC1,0
FC1=CC=C(C=C1)C1=CC(=NO1)C1CCN(CC2=CN(C=C2)C2=CC=C(C=C2)C(F)(F)F)CC1,0
NC1=C(C=NN1C1=CC=C(F)C=C1)C(=O)NCC(O)(CN(CCO)C(=O)C1=C(F)C=CC=C1F)C(F)(F)F,1
CC(C)N1C(C)=NC=C1C1=NC(NC2=CC=C(C=C2)C(=O)N2CC[C@@H](C2)N(C)C)=NC=C1F,1
C[C@H](NC1=NC=C(Cl)C(NC2=NNC(C)=C2)=N1)C1=CC=C(F)C=C1,0
CCN(CC(O)(CNC(=O)C1=C(N)N(N=C1)C1=CC=C(F)C=C1)C(F)(F)F)C(=O)C1=C(Cl)C=CC=C1Cl,0
[18F]CCOC(=O)C1C2CCC(CC1C1=CC=CC(\C=C/I)=C1)N2,1
CC(C)N1C(C)=NC=C1C1=NC(NC2=CC=C(C=C2)C(=O)N2CCCN(C)CC2)=NC=C1F,1
N[C@@H](CC1=CC=C(C=C1)C1=NC(N)=NC(OC(C2=CC=C(C=C2)C2=CC=CC(F)=C2)C(F)(F)F)=C1)C(O)=O,0
CC1=CC=CC(NC(=O)C2=CC(F)=CC(=C2)C#N)=N1,0
CC(C)N1CC(CC1=O)C1=C2C=CC=NC2=C(O)C(=N1)C(=O)NCC1=CC=C(F)C=C1,0
CCN1CC(CC1=O)C1=C2C=CC=NC2=C(O)C(=N1)C(=O)NCC1=CC=C(F)C=C1,0
FC1=CC=C(CN2CCC(CC2)NC2=C3C=C(Cl)SC3=NC=N2)C=C1C#N,0
COC1=CC=C(N=C(O)C2=CC=C(C=C2F)C(=N)N(C)C)C(=C1)C(O)=NC1=CC=C(Cl)C=N1,1
OC(COC1=CC(Cl)=CC=C1)=NC1CCN(CC2=CN(C=C2)C2=CC=C(OC(F)(F)F)C=C2)CC1,0
CCN1CC(CC1=O)C1=C2C=CC=NC2=C(O)C(=N1)C(=O)NCC1=CC=C(F)C=C1S(C)(=O)=O,0
CCOC1=C(C=C2C(NC3=CC=C(F)C=C3F)=C(C=NC2=C1)C(N)=O)N1CCC(O)CC1,0
COC1=C(NCCN2CCCCC2)C=C2C(NC3=CC=C(F)C=C3F)=C(C=NC2=C1)C(N)=O,1
COC1=C(OC)C=C2C(=C1)N=CC(C(N)=O)=C2NC1=CC(F)=CC=C1F,0
CCN(CC(O)(CNC(=O)C1=C(N)N(N=C1)C1=CC=C(F)C=C1)C(F)(F)F)C(=O)C1=NC=CC=C1Cl,0
CCOC1=C(C=C2C(NC3=CC(C)=CC=C3F)=C(C=NC2=C1)C(N)=O)N1CCN(C)CC1,0
CN1CCN(CC1)C1=CC=C2N=CC(C(N)=O)=C(NC3=CC=C(F)C=C3F)C2=C1,1
C[C@@H](N(C)C(=O)N1CC[NH2+]C[C@@H]1C1=C(C)C=C(F)C=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,0
CC1=NC2=NC=NN2C(NC2=CC=C(C=C2)C(F)(F)F)=C1,0
CN1CCN(CC1)C(=O)C1=CC(CC2=NNC(=O)C3=CC=CC=C23)=CC=C1F,1
CN(C)C(=O)C(=O)NC(C)(C)C1=NC(C(=O)NCC2=CC=C(F)C=C2)=C([O-])C(=O)N1C,1
NC1=NC=CC(OC2=CC=C(NC(=O)NC(=O)CC3=CC=C(F)C=C3)C=C2F)=C1C#CC1=CC=CC=N1,0
FC1=CC=C(C=C1)C(=O)NC1=CNN=C1C1=NC2=CC=C(CN3CCOCC3)C=C2N1,0
FC1=CC=C(CC2=NNC(=O)C3=CC=CC=C23)C=C1C(=O)N1CCN(CC1)C(=O)C1CC1,1
CN1N=NN=C1C1=CC(=CC=C1)N=C(O)N[C@@H]1CCCC[C@H]1CN1CCC[C@@H](CC2=CC=C(F)C=C2)C1,0
CNC1=NC=NC(=N1)C1=CC=CN=C1OC1=CC=C(F)C(=C1)C(=O)NC1=CC(=CC=C1N(C)CCCN(C)C)C(F)(F)F,0
CN(CCN(C)C1=C2C=CC=NC2=C(O)C(=N1)C(=O)NCC1=CC=C(F)C=C1)C(C)=O,0
CC(C)C1=NN=C2C=CC(=CN12)C1=C(N=CO1)C1=CC(F)=CC=C1F,0
NC1=NOC2=CC=C(C=C12)N1N=C(C=C1C(=O)NC1=CC=C(C=C1F)C1=CC=CC=C1CN1CCCC1)C(F)(F)F,0
CN(C)CC1=CC=CC=C1C1=CC=C(NC(=O)C2=CC(=NN2C2=CC=C3ON=C(N)C3=C2)C(F)(F)F)C(F)=C1,0
CC(C)(CO)NC1=C2SC(N)=NC2=NC(SCC2=CC=CC(F)=C2F)=N1,0
CN(C)C(C)(C)C1=NC(O)=C(O)C(=N1)C(=O)NCC1=CC=C(F)C=C1,0
CN1C[C@@H](C[C@H]1C1=NC(C(=O)NCC2=CC=C(F)C=C2)=C(O)C(=O)N1C)OCC1=CC=CC=C1,0
CC(C)C1=NC(=NC(C2=CC=C(F)C=C2)=C1\C=C\[C@H](O)C[C@@H](O)CC([O-])=O)N(C)S(C)(=O)=O,0
CC(O)(CS(=O)(=O)C1=CC=C(F)C=C1)C(=O)NC1=CC(=C(C=C1)C#N)C(F)(F)F,0
CN1CCN(CC1C1=NC(C(=O)NCC2=CC=C(F)C=C2)=C(O)C(=O)N1C)C(C)=O,1
CC[C@H](CO)NC1=C2SC(NC(C)C)=NC2=NC(SCC2=CC=CC(F)=C2F)=N1,0
CC(C)C1SC(NC2=CC=CC=C2C(F)(F)F)=NC1=O,0
CCCSC1=NC(N[C@@H]2C[C@H]2C2=CC(F)=C(F)C=C2)=C2N=NN([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)C2=N1,0
NC1=NOC2=CC=C(C=C12)N1N=C(C2=C1C(=O)N(CC2)C1=CC=C(C=C1F)C1=CC=CC=C1CN1CCCC1)C(F)(F)F,0
CN(C)CC1=NC=CN1C1=CC=C(N2CCC(NS(=O)(=O)C3=CC4=CC=C(Cl)C=C4S3)C2=O)C(F)=C1,0
CC(=O)N1C2CCCC1C=C(CN1CCC(CC1)NC1=CC=C3C(=N1)N=C(C=C3C(F)(F)F)C(F)(F)F)C2,0
CC(C)C[C@H]1N([C@@H](C(=O)NC(C)C)C2=CC=C(O2)C(F)(F)F)C(=O)[C@H](NC1=O)C1CC2=CC=CC=C2C1,0
CC(=O)N1C2CCCC1C=C(CN1CCC(CC1)NC1=CC=C3C=C(OC(F)(F)F)C=CC3=N1)C2,0
NC(=N)NOCCNC(=O)CC1=C(F)C(NCC(F)(F)C2=CC=CC(Cl)=C2)=CC=C1C#N,0
CN(C)S(=O)(=O)NC(=O)CCCC1=C(NC2=CC=C(C=C12)C#N)C1=CC=C(F)C=C1,0
CN1CCCCC1C1=NC(O)=C(O)C(=N1)C(=O)NCC1=CC=C(F)C=C1,0
CN(C1CCCN2C(=O)C(O)=C(N=C12)C(=O)NCC1=CC=C(F)C=C1)C(=O)CS(C)(=O)=O,1
CN1CCN(CC1)C1=CC=C(NC2=NC=C(NC(=O)C3=CC(NC(=O)C4=CC(F)=CC(=C4)C(F)(F)F)=CC=C3C)C=N2)C=C1,0
O[C@H]1C[C@@H](O)[C@H](\C=C\C(F)(F)COC2=CC=CC=C2)[C@H]1C\C=C/CCCC([O-])=O,0
CC(O)(C(=O)NC1=CC=CC(=C1)S(=O)(=O)C1=CC=CC=C1)C(F)(F)F,0
OC(C1=CC=C(C(F)=C1)C1=CC=C(CN2CCN(CC3=CC=NC=C3)CC2)C=C1)(C(F)(F)F)C(F)(F)F,0
CC1=CC=CC=C1NC(=O)NC1=CC=C(CC(=O)N2C[C@@H](F)C[C@H]2COC2=CC=C(C=C2)C(O)=O)C=C1Cl,0
[O-]C(=O)C1=CC=CC=C1NC1=CC=CC(=C1)C(F)(F)F,0
NC(=O)[C@@H](CCC(F)(F)F)N(CC1=CC=C(C=C1F)C1=NOC=N1)S(=O)(=O)C1=CC=C(Cl)C=C1,0
CC(C)OC1=CC2=NC(N[C@H]3C[C@@H]4CC[C@H](C3)N4CC3=CC4CCCC(C3)N4C(C)=O)=CC=C2C(F)=C1,0
FC(F)C(F)(F)OCC(CN1C=NC=N1)C1=C(Cl)C=C(Cl)C=C1,0
CCCNC(=O)C1=C(CNC(=O)C2=C(O)C(=O)N(C)C(=N2)C(C)(C)C)C=CC(F)=C1,0
CN(C)CC1=CC=CC=C1C1=CC=C(N2CCC3=C(N(N=C3C(F)(F)F)C3=CC=C4ON=C(N)C4=C3)C2=O)C(F)=C1,0
NC1=NOC2=CC=C(C=C12)N1N=C(C=C1C(=O)NC1=CC=C(C=C1F)C1=CC=CC=C1CN1CC[C@@H](O)C1)C(F)(F)F,1
CS(=O)(=O)NC(=O)CCCC1=C(NC2=CC=C(C=C12)C#N)C1=CC=C(F)C=C1,0
